epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1495,13080.3,0.2834,0.15736,0.78472,0.99906,1,0.995,0.99338,0.19148,0.11674,0.7675,0.000153156,0.000153156,0.000153156
1496,13090.1,0.31846,0.17384,0.78058,0.99908,1,0.995,0.99325,0.19132,0.11672,0.76745,0.000152865,0.000152865,0.000152865
1497,13099.7,0.27691,0.15754,0.78221,0.99907,1,0.995,0.99299,0.19086,0.11659,0.76734,0.000152574,0.000152574,0.000152574
1498,13108.4,0.28701,0.1609,0.77713,0.99906,1,0.995,0.99291,0.19098,0.11668,0.76732,0.000152283,0.000152283,0.000152283
1499,13116.2,0.29106,0.16211,0.7723,0.99906,1,0.995,0.99297,0.19004,0.11657,0.76724,0.000151992,0.000151992,0.000151992
1500,13124.8,0.29834,0.16469,0.77859,0.99905,1,0.995,0.9928,0.19071,0.11691,0.76734,0.000151701,0.000151701,0.000151701
1501,13134.2,0.28403,0.16067,0.78082,0.99903,1,0.995,0.99274,0.19032,0.11681,0.76735,0.00015141,0.00015141,0.00015141
1502,13141.6,0.30897,0.17222,0.78326,0.99902,1,0.995,0.99272,0.1895,0.11698,0.76726,0.000151119,0.000151119,0.000151119
1503,13151.7,0.28851,0.16311,0.79156,0.99901,1,0.995,0.99292,0.19001,0.11671,0.76736,0.000150828,0.000150828,0.000150828
1504,13159.5,0.28875,0.1653,0.7818,0.99902,1,0.995,0.99314,0.19026,0.11682,0.76738,0.000150537,0.000150537,0.000150537
1505,13167.8,0.3048,0.16593,0.78043,0.99902,1,0.995,0.99317,0.18982,0.1165,0.7673,0.000150246,0.000150246,0.000150246
1506,13176.1,0.30112,0.16937,0.77607,0.999,1,0.995,0.99323,0.18972,0.11584,0.76724,0.000149955,0.000149955,0.000149955
1507,13185.3,0.28292,0.16157,0.77892,0.99898,1,0.995,0.99322,0.18949,0.11545,0.76713,0.000149664,0.000149664,0.000149664
1508,13194.4,0.2969,0.16499,0.78895,0.99898,1,0.995,0.99332,0.18825,0.11506,0.76704,0.000149373,0.000149373,0.000149373
1509,13201.9,0.30339,0.16955,0.77639,0.99899,1,0.995,0.9932,0.18871,0.11487,0.76707,0.000149082,0.000149082,0.000149082
1510,13211.5,0.29357,0.16281,0.78498,0.99898,1,0.995,0.99334,0.18875,0.11534,0.76705,0.00014879,0.00014879,0.00014879
1511,13219.4,0.30525,0.16704,0.77449,0.99895,1,0.995,0.99338,0.18787,0.11502,0.76705,0.000148499,0.000148499,0.000148499
1512,13227.7,0.33869,0.18127,0.78562,0.99893,1,0.995,0.99316,0.18792,0.11499,0.76708,0.000148208,0.000148208,0.000148208
1513,13236.7,0.29121,0.16493,0.77798,0.99894,1,0.995,0.99318,0.18826,0.11455,0.7671,0.000147917,0.000147917,0.000147917
1514,13245,0.33227,0.18621,0.8157,0.99896,1,0.995,0.99328,0.18778,0.11456,0.76708,0.000147626,0.000147626,0.000147626
1515,13253.5,0.29074,0.16216,0.78342,0.99896,1,0.995,0.99301,0.18729,0.11435,0.76702,0.000147335,0.000147335,0.000147335
1516,13261.8,0.29522,0.16777,0.7842,0.99896,1,0.995,0.99303,0.18685,0.11468,0.76695,0.000147044,0.000147044,0.000147044
1517,13270.9,0.28717,0.16106,0.78658,0.99896,1,0.995,0.99316,0.18575,0.11477,0.76694,0.000146753,0.000146753,0.000146753
1518,13277.5,0.27792,0.16156,0.77505,0.99884,1,0.995,0.99339,0.18609,0.11494,0.76701,0.000146462,0.000146462,0.000146462
1519,13287.9,0.26543,0.15536,0.77978,0.99886,1,0.995,0.99334,0.18599,0.1144,0.76702,0.000146171,0.000146171,0.000146171
1520,13295.7,0.27265,0.15891,0.78556,0.99887,1,0.995,0.99331,0.18561,0.11426,0.76701,0.00014588,0.00014588,0.00014588
1521,13302.8,0.30142,0.16752,0.78259,0.99888,1,0.995,0.99326,0.18572,0.11412,0.76708,0.000145589,0.000145589,0.000145589
1522,13312.7,0.29584,0.16527,0.77619,0.99889,1,0.995,0.99326,0.18565,0.11418,0.76706,0.000145298,0.000145298,0.000145298
1523,13320.3,0.31203,0.17305,0.78169,0.99889,1,0.995,0.99348,0.18449,0.11391,0.76696,0.000145007,0.000145007,0.000145007
1524,13330.7,0.2828,0.16063,0.78696,0.99891,1,0.995,0.99356,0.18458,0.11369,0.76694,0.000144716,0.000144716,0.000144716
1525,13339.8,0.28259,0.16092,0.7801,0.99891,1,0.995,0.99352,0.18496,0.1138,0.76695,0.000144425,0.000144425,0.000144425
1526,13348.7,0.2771,0.15713,0.77782,0.99891,1,0.995,0.99376,0.18449,0.11384,0.76687,0.000144134,0.000144134,0.000144134
1527,13358.5,0.28172,0.15972,0.78312,0.99891,1,0.995,0.99399,0.18405,0.11396,0.76685,0.000143842,0.000143842,0.000143842
1528,13368.2,0.28015,0.16297,0.7846,0.9989,1,0.995,0.99365,0.18379,0.11441,0.76681,0.000143551,0.000143551,0.000143551
1529,13377.4,0.27322,0.15731,0.77875,0.99892,1,0.995,0.99367,0.18314,0.11437,0.76682,0.00014326,0.00014326,0.00014326
1530,13387.2,0.28243,0.1664,0.78208,0.99893,1,0.995,0.99372,0.18247,0.11407,0.7668,0.000142969,0.000142969,0.000142969
1531,13396,0.3156,0.17195,0.78682,0.99895,1,0.995,0.99379,0.18289,0.1142,0.76678,0.000142678,0.000142678,0.000142678
1532,13404.3,0.27032,0.15781,0.78224,0.99895,1,0.995,0.99374,0.18396,0.11435,0.76684,0.000142387,0.000142387,0.000142387
1533,13414,0.26996,0.15628,0.77938,0.99895,1,0.995,0.99373,0.18461,0.11398,0.76689,0.000142096,0.000142096,0.000142096
1534,13423.4,0.29524,0.16812,0.78647,0.99895,1,0.995,0.99367,0.18484,0.11376,0.76688,0.000141805,0.000141805,0.000141805
1535,13432,0.32426,0.17794,0.78595,0.99892,1,0.995,0.99362,0.18509,0.11404,0.76688,0.000141514,0.000141514,0.000141514
1536,13440.4,0.29058,0.16571,0.78035,0.99891,1,0.995,0.99372,0.18534,0.11352,0.7669,0.000141223,0.000141223,0.000141223
1537,13447.7,0.29766,0.16817,0.77548,0.99891,1,0.995,0.99366,0.18543,0.11343,0.76685,0.000140932,0.000140932,0.000140932
1538,13456,0.26078,0.15396,0.77918,0.9989,1,0.995,0.99361,0.18527,0.11368,0.76678,0.000140641,0.000140641,0.000140641
1539,13464.5,0.28108,0.16133,0.78292,0.9989,1,0.995,0.99362,0.18538,0.11348,0.76679,0.00014035,0.00014035,0.00014035
1540,13472.5,0.3511,0.18767,0.78258,0.9989,1,0.995,0.99354,0.18574,0.11361,0.76684,0.000140059,0.000140059,0.000140059
1541,13481.8,0.2708,0.15659,0.77994,0.99891,1,0.995,0.99372,0.18595,0.11379,0.76684,0.000139768,0.000139768,0.000139768
1542,13491,0.27936,0.15805,0.7813,0.99889,1,0.995,0.99378,0.18528,0.11358,0.76682,0.000139477,0.000139477,0.000139477
1543,13499.4,0.33169,0.18008,0.79024,0.99889,1,0.995,0.99376,0.18519,0.1135,0.76681,0.000139185,0.000139185,0.000139185
1544,13508.2,0.29254,0.16349,0.78121,0.99889,1,0.995,0.99368,0.18485,0.11344,0.76682,0.000138894,0.000138894,0.000138894
1545,13517.7,0.29728,0.16387,0.78163,0.99888,1,0.995,0.99352,0.18497,0.11336,0.76684,0.000138603,0.000138603,0.000138603
1546,13526,0.28125,0.16148,0.77143,0.99906,1,0.995,0.99351,0.1849,0.11344,0.76682,0.000138312,0.000138312,0.000138312
1547,13535.4,0.27818,0.1611,0.7822,0.99908,1,0.995,0.99353,0.18461,0.1131,0.76682,0.000138021,0.000138021,0.000138021
1548,13543.5,0.31304,0.17242,0.78412,0.9991,1,0.995,0.99365,0.18438,0.11313,0.76685,0.00013773,0.00013773,0.00013773
1549,13552.4,0.27089,0.15681,0.7775,0.99914,1,0.995,0.99364,0.18389,0.11305,0.76684,0.000137439,0.000137439,0.000137439
1550,13561.3,0.27141,0.15391,0.78821,0.99914,1,0.995,0.99363,0.18386,0.1129,0.76686,0.000137148,0.000137148,0.000137148
1551,13570.5,0.29999,0.16368,0.77866,0.99911,1,0.995,0.99353,0.18354,0.11266,0.76686,0.000136857,0.000136857,0.000136857
1552,13579.2,0.29192,0.1646,0.7787,0.9991,1,0.995,0.99324,0.18403,0.11271,0.76682,0.000136566,0.000136566,0.000136566
1553,13587.1,0.27837,0.16125,0.79263,0.99915,1,0.995,0.9931,0.18412,0.11292,0.76685,0.000136275,0.000136275,0.000136275
1554,13594.2,0.28891,0.16407,0.77972,0.99911,1,0.995,0.99294,0.18394,0.11297,0.7668,0.000135984,0.000135984,0.000135984
1555,13601.5,0.31002,0.17084,0.77911,0.99915,1,0.995,0.99302,0.18407,0.11288,0.7669,0.000135693,0.000135693,0.000135693
1556,13610,0.29314,0.16783,0.7851,0.99914,1,0.995,0.99305,0.1835,0.11271,0.76686,0.000135402,0.000135402,0.000135402
1557,13617.6,0.31827,0.17615,0.78509,0.99913,1,0.995,0.99315,0.1838,0.11276,0.76691,0.000135111,0.000135111,0.000135111
1558,13626.5,0.28775,0.16117,0.7759,0.99893,1,0.995,0.99329,0.1842,0.11307,0.76693,0.00013482,0.00013482,0.00013482
1559,13634.7,0.2932,0.16663,0.77672,0.99893,1,0.995,0.99335,0.18441,0.11324,0.76693,0.000134529,0.000134529,0.000134529
1560,13643.4,0.28282,0.16291,0.77629,0.99893,1,0.995,0.9934,0.18496,0.1133,0.76698,0.000134237,0.000134237,0.000134237
1561,13651.8,0.28692,0.16392,0.77519,0.99893,1,0.995,0.9934,0.18541,0.11338,0.767,0.000133946,0.000133946,0.000133946
1562,13660.9,0.29945,0.16548,0.78644,0.99894,1,0.995,0.99348,0.18513,0.11326,0.76698,0.000133655,0.000133655,0.000133655
1563,13668.9,0.31381,0.17209,0.77835,0.99908,1,0.995,0.99339,0.18558,0.11347,0.76707,0.000133364,0.000133364,0.000133364
1564,13677.7,0.26834,0.15482,0.78104,0.99907,1,0.995,0.99335,0.18626,0.11313,0.76711,0.000133073,0.000133073,0.000133073
1565,13687,0.29966,0.16655,0.78754,0.99907,1,0.995,0.99341,0.18578,0.11333,0.76708,0.000132782,0.000132782,0.000132782
1566,13695.7,0.28325,0.16553,0.77555,0.99906,1,0.995,0.99331,0.18531,0.11327,0.76706,0.000132491,0.000132491,0.000132491
1567,13703.4,0.27516,0.16089,0.77453,0.99906,1,0.995,0.99334,0.18518,0.11323,0.76704,0.0001322,0.0001322,0.0001322
1568,13712.3,0.29692,0.16841,0.78827,0.99905,1,0.995,0.99333,0.18525,0.11323,0.76695,0.000131909,0.000131909,0.000131909
1569,13722,0.26246,0.15658,0.77095,0.99925,1,0.995,0.99348,0.18546,0.11312,0.76693,0.000131618,0.000131618,0.000131618
1570,13730.7,0.25743,0.15074,0.77595,0.99927,1,0.995,0.99362,0.18538,0.11311,0.76686,0.000131327,0.000131327,0.000131327
1571,13738.4,0.29235,0.16784,0.78575,0.99927,1,0.995,0.99351,0.18545,0.1132,0.76669,0.000131036,0.000131036,0.000131036
1572,13747,0.27412,0.16159,0.77743,0.99927,1,0.995,0.99357,0.18555,0.11309,0.76665,0.000130745,0.000130745,0.000130745
1573,13756.8,0.27317,0.15657,0.77961,0.99926,1,0.995,0.99353,0.18562,0.11329,0.76664,0.000130454,0.000130454,0.000130454
1574,13765.3,0.26916,0.15618,0.77541,0.99925,1,0.995,0.9932,0.1859,0.11373,0.76666,0.000130163,0.000130163,0.000130163
1575,13773.2,0.31352,0.17354,0.7837,0.99922,1,0.995,0.99316,0.18564,0.11384,0.76664,0.000129872,0.000129872,0.000129872
1576,13780.5,0.28203,0.16315,0.77385,0.99921,1,0.995,0.99323,0.18524,0.11367,0.76663,0.00012958,0.00012958,0.00012958
1577,13789.5,0.27107,0.15766,0.77884,0.99922,1,0.995,0.99328,0.18499,0.1138,0.76657,0.000129289,0.000129289,0.000129289
1578,13797.5,0.29031,0.16524,0.77857,0.99921,1,0.995,0.9933,0.18397,0.1136,0.76649,0.000128998,0.000128998,0.000128998
1579,13805.4,0.29547,0.16467,0.7868,0.9992,1,0.995,0.99352,0.18336,0.11331,0.76647,0.000128707,0.000128707,0.000128707
1580,13813.6,0.29604,0.16701,0.78177,0.99917,1,0.995,0.99339,0.18381,0.11346,0.76649,0.000128416,0.000128416,0.000128416
1581,13822.9,0.28513,0.16326,0.7817,0.99916,1,0.995,0.99355,0.184,0.11363,0.76654,0.000128125,0.000128125,0.000128125
1582,13831.2,0.30107,0.16867,0.78165,0.99915,1,0.995,0.99369,0.18361,0.11368,0.76655,0.000127834,0.000127834,0.000127834
1583,13838.3,0.30402,0.16838,0.77362,0.99913,1,0.995,0.99374,0.18322,0.11366,0.76654,0.000127543,0.000127543,0.000127543
1584,13846.7,0.27154,0.15901,0.7807,0.99914,1,0.995,0.99403,0.18283,0.11363,0.76652,0.000127252,0.000127252,0.000127252
1585,13855.2,0.30374,0.17904,0.78351,0.99914,1,0.995,0.99401,0.18213,0.11353,0.76644,0.000126961,0.000126961,0.000126961
1586,13864.2,0.27481,0.15661,0.77836,0.99913,1,0.995,0.99394,0.18221,0.11343,0.76636,0.00012667,0.00012667,0.00012667
1587,13872.3,0.2824,0.16187,0.78215,0.99918,1,0.995,0.99394,0.18221,0.11362,0.76636,0.000126379,0.000126379,0.000126379
1588,13881.8,0.2751,0.15622,0.78188,0.99912,1,0.995,0.99384,0.18229,0.11354,0.76634,0.000126088,0.000126088,0.000126088
1589,13891.1,0.2737,0.15995,0.78492,0.99912,1,0.995,0.99376,0.18303,0.11339,0.76636,0.000125797,0.000125797,0.000125797
1590,13898.4,0.31745,0.17121,0.78357,0.99913,1,0.995,0.99395,0.18314,0.11332,0.76638,0.000125506,0.000125506,0.000125506
1591,13907.2,0.30055,0.17037,0.78018,0.99911,1,0.995,0.9938,0.18345,0.11328,0.76644,0.000125215,0.000125215,0.000125215
1592,13915.5,0.27195,0.15824,0.77392,0.99909,1,0.995,0.99396,0.18325,0.11344,0.76645,0.000124924,0.000124924,0.000124924
1593,13924.8,0.28421,0.15697,0.78946,0.99907,1,0.995,0.994,0.183,0.11342,0.76651,0.000124632,0.000124632,0.000124632
1594,13932.3,0.30513,0.16965,0.78182,0.99907,1,0.995,0.99378,0.18309,0.1135,0.76656,0.000124341,0.000124341,0.000124341
1595,13939.7,0.30454,0.16813,0.77297,0.99912,1,0.995,0.99381,0.18311,0.11331,0.76654,0.00012405,0.00012405,0.00012405
1596,13947.4,0.27206,0.15625,0.77541,0.99915,1,0.995,0.99388,0.18212,0.11297,0.7665,0.000123759,0.000123759,0.000123759
1597,13955.2,0.27331,0.15474,0.78329,0.99917,1,0.995,0.9939,0.18235,0.11296,0.76653,0.000123468,0.000123468,0.000123468
1598,13963.5,0.28376,0.16051,0.78015,0.99917,1,0.995,0.99369,0.1826,0.11302,0.76658,0.000123177,0.000123177,0.000123177
1599,13973.2,0.27598,0.16539,0.79035,0.99917,1,0.995,0.99365,0.18182,0.11293,0.76653,0.000122886,0.000122886,0.000122886
1600,13980.3,0.31476,0.17914,0.78103,0.99897,1,0.995,0.99364,0.18184,0.11296,0.7666,0.000122595,0.000122595,0.000122595
1601,13989.2,0.29917,0.16656,0.78866,0.99895,1,0.995,0.99373,0.18184,0.11279,0.76657,0.000122304,0.000122304,0.000122304
1602,13999,0.27667,0.15266,0.77802,0.99894,1,0.995,0.99384,0.18089,0.11283,0.76652,0.000122013,0.000122013,0.000122013
1603,14008.1,0.28491,0.16127,0.78351,0.99893,1,0.995,0.99385,0.17988,0.11257,0.7664,0.000121722,0.000121722,0.000121722
1604,14015.3,0.26263,0.15094,0.73848,0.99883,1,0.995,0.99382,0.17997,0.11232,0.76644,0.000121431,0.000121431,0.000121431
1605,14023.5,0.29528,0.16135,0.79426,0.99897,1,0.995,0.99381,0.17974,0.11206,0.76662,0.00012114,0.00012114,0.00012114
1606,14032.6,0.2788,0.15827,0.77617,0.99899,1,0.995,0.99375,0.18077,0.11229,0.76672,0.000120849,0.000120849,0.000120849
1607,14041.3,0.28145,0.1553,0.78826,0.99898,1,0.995,0.99385,0.18106,0.11213,0.76676,0.000120558,0.000120558,0.000120558
1608,14049.5,0.29216,0.16238,0.7853,0.99897,1,0.995,0.99392,0.18117,0.11172,0.76679,0.000120267,0.000120267,0.000120267
1609,14057,0.28089,0.15902,0.78064,0.99897,1,0.995,0.99386,0.18111,0.11173,0.76678,0.000119976,0.000119976,0.000119976
1610,14066.5,0.27283,0.15531,0.78264,0.99897,1,0.995,0.99384,0.18154,0.11226,0.76683,0.000119684,0.000119684,0.000119684
1611,14076,0.26647,0.15551,0.77383,0.99897,1,0.995,0.99384,0.18098,0.11229,0.7668,0.000119393,0.000119393,0.000119393
1612,14084.7,0.30595,0.16997,0.77869,0.99896,1,0.995,0.9937,0.1814,0.11193,0.76689,0.000119102,0.000119102,0.000119102
1613,14092.6,0.2867,0.15743,0.78388,0.99896,1,0.995,0.99359,0.18126,0.11151,0.76691,0.000118811,0.000118811,0.000118811
1614,14101.8,0.27146,0.15463,0.78087,0.99893,1,0.995,0.99346,0.18028,0.11119,0.76683,0.00011852,0.00011852,0.00011852
1615,14110.7,0.26215,0.15396,0.78369,0.99895,1,0.995,0.99362,0.18023,0.11155,0.7668,0.000118229,0.000118229,0.000118229
1616,14118.8,0.3028,0.16506,0.79003,0.99898,1,0.995,0.99359,0.17998,0.11166,0.76678,0.000117938,0.000117938,0.000117938
1617,14128.2,0.26514,0.15497,0.77877,0.99898,1,0.995,0.99367,0.18001,0.11185,0.76674,0.000117647,0.000117647,0.000117647
1618,14136.1,0.2762,0.1595,0.77804,0.99898,1,0.995,0.99368,0.18015,0.11233,0.76673,0.000117356,0.000117356,0.000117356
1619,14144.8,0.26927,0.16524,0.78922,0.99897,1,0.995,0.99361,0.17974,0.11209,0.76663,0.000117065,0.000117065,0.000117065
1620,14155,0.25538,0.14898,0.78327,0.99901,1,0.995,0.99372,0.17942,0.11211,0.76661,0.000116774,0.000116774,0.000116774
1621,14164.4,0.26273,0.15243,0.77856,0.99901,1,0.995,0.99355,0.17894,0.1117,0.76661,0.000116483,0.000116483,0.000116483
1622,14174.1,0.26698,0.15449,0.77914,0.99897,1,0.995,0.99377,0.17868,0.11143,0.7666,0.000116192,0.000116192,0.000116192
1623,14182.6,0.28203,0.15657,0.77937,0.99871,1,0.995,0.99362,0.17872,0.11156,0.76657,0.000115901,0.000115901,0.000115901
1624,14191,0.27564,0.15798,0.7796,0.9987,1,0.995,0.9937,0.17884,0.11154,0.76659,0.00011561,0.00011561,0.00011561
1625,14200.3,0.27647,0.15483,0.77888,0.9987,1,0.995,0.99362,0.17933,0.11157,0.76662,0.000115319,0.000115319,0.000115319
1626,14208.9,0.26633,0.15271,0.77622,0.99882,1,0.995,0.99365,0.17875,0.11126,0.76656,0.000115027,0.000115027,0.000115027
1627,14218.6,0.25479,0.14429,0.77594,0.9988,1,0.995,0.99366,0.17806,0.11086,0.7665,0.000114736,0.000114736,0.000114736
1628,14226.9,0.28373,0.16221,0.77931,0.9988,1,0.995,0.9937,0.17778,0.11086,0.76648,0.000114445,0.000114445,0.000114445
1629,14235.1,0.28407,0.15709,0.77604,0.99876,1,0.995,0.9938,0.17751,0.11059,0.76644,0.000114154,0.000114154,0.000114154
1630,14243.4,0.25638,0.15041,0.77995,0.99875,1,0.995,0.99388,0.17815,0.11069,0.76642,0.000113863,0.000113863,0.000113863
1631,14251.6,0.26517,0.15097,0.7752,0.99873,1,0.995,0.99399,0.17776,0.11075,0.76637,0.000113572,0.000113572,0.000113572
1632,14261.1,0.25576,0.14531,0.74095,0.99873,1,0.995,0.99409,0.17752,0.11052,0.76628,0.000113281,0.000113281,0.000113281
1633,14270.9,0.28209,0.15672,0.78016,0.99873,1,0.995,0.99393,0.17785,0.11078,0.76631,0.00011299,0.00011299,0.00011299
1634,14278,0.33509,0.17923,0.78526,0.99874,1,0.995,0.99389,0.17736,0.11081,0.76628,0.000112699,0.000112699,0.000112699
1635,14286.3,0.27509,0.15647,0.77758,0.99877,1,0.995,0.99409,0.1767,0.1105,0.76629,0.000112408,0.000112408,0.000112408
1636,14294.3,0.28723,0.16186,0.7782,0.99877,1,0.995,0.99402,0.17632,0.11028,0.76615,0.000112117,0.000112117,0.000112117
1637,14303,0.26946,0.15501,0.78201,0.99876,1,0.995,0.99409,0.17625,0.10987,0.76616,0.000111826,0.000111826,0.000111826
1638,14312.2,0.28442,0.15728,0.78276,0.99868,1,0.995,0.99409,0.17697,0.10979,0.76618,0.000111535,0.000111535,0.000111535
1639,14320.7,0.26529,0.1555,0.77912,0.99868,1,0.995,0.99402,0.17721,0.10992,0.76615,0.000111244,0.000111244,0.000111244
1640,14328.7,0.2669,0.15623,0.77932,0.99878,1,0.995,0.99407,0.17777,0.11008,0.76613,0.000110953,0.000110953,0.000110953
1641,14338.3,0.24119,0.14017,0.77546,0.9988,1,0.995,0.99407,0.17793,0.10998,0.76608,0.000110662,0.000110662,0.000110662
1642,14345.3,0.27278,0.15448,0.77901,0.99881,1,0.995,0.99412,0.17776,0.10991,0.76605,0.000110371,0.000110371,0.000110371
1643,14355,0.27838,0.15648,0.78516,0.99882,1,0.995,0.99409,0.17764,0.10977,0.76607,0.000110079,0.000110079,0.000110079
1644,14365.1,0.25642,0.14786,0.78053,0.99883,1,0.995,0.99406,0.17764,0.1099,0.7661,0.000109788,0.000109788,0.000109788
1645,14374.2,0.27184,0.1558,0.77748,0.99884,1,0.995,0.9942,0.17647,0.10966,0.76604,0.000109497,0.000109497,0.000109497
1646,14383.3,0.30175,0.16308,0.78456,0.99884,1,0.995,0.9942,0.17574,0.10966,0.76601,0.000109206,0.000109206,0.000109206
1647,14391.7,0.26077,0.1502,0.73673,0.99883,1,0.995,0.99412,0.17536,0.10987,0.76596,0.000108915,0.000108915,0.000108915
1648,14401.8,0.24478,0.14039,0.74352,0.99884,1,0.995,0.99418,0.17515,0.10987,0.76594,0.000108624,0.000108624,0.000108624
1649,14410.1,0.27145,0.15609,0.78066,0.99884,1,0.995,0.99418,0.17512,0.1096,0.76592,0.000108333,0.000108333,0.000108333
1650,14419.2,0.28307,0.15524,0.78199,0.99884,1,0.995,0.99419,0.17528,0.10965,0.76593,0.000108042,0.000108042,0.000108042
1651,14427.3,0.28227,0.15753,0.78118,0.99886,1,0.995,0.99412,0.17514,0.10959,0.76587,0.000107751,0.000107751,0.000107751
1652,14436.5,0.29379,0.15774,0.82722,0.99887,1,0.995,0.99412,0.17529,0.10943,0.76584,0.00010746,0.00010746,0.00010746
1653,14445.3,0.26451,0.15041,0.73642,0.99888,1,0.995,0.99417,0.17531,0.1092,0.76583,0.000107169,0.000107169,0.000107169
1654,14453.3,0.26625,0.15421,0.77987,0.99887,1,0.995,0.99405,0.17556,0.10913,0.76586,0.000106878,0.000106878,0.000106878
1655,14460.7,0.28529,0.1611,0.7775,0.99887,1,0.995,0.99413,0.17541,0.10911,0.76586,0.000106587,0.000106587,0.000106587
1656,14471.7,0.25372,0.14308,0.78129,0.999,1,0.995,0.99409,0.17539,0.10905,0.76587,0.000106296,0.000106296,0.000106296
1657,14481.3,0.27904,0.1573,0.78859,0.999,1,0.995,0.99427,0.17465,0.10894,0.76585,0.000106005,0.000106005,0.000106005
1658,14490.8,0.27829,0.15306,0.7945,0.99901,1,0.995,0.99437,0.1745,0.10912,0.76585,0.000105714,0.000105714,0.000105714
1659,14499.8,0.26446,0.15257,0.77973,0.99902,1,0.995,0.99433,0.17441,0.10921,0.76584,0.000105423,0.000105423,0.000105423
1660,14508.6,0.29026,0.15785,0.79358,0.99902,1,0.995,0.99432,0.17404,0.10914,0.76581,0.000105131,0.000105131,0.000105131
1661,14518.3,0.25797,0.14834,0.77724,0.99902,1,0.995,0.99433,0.17378,0.10884,0.76585,0.00010484,0.00010484,0.00010484
1662,14527.3,0.27058,0.15567,0.77742,0.99902,1,0.995,0.99438,0.17308,0.10859,0.76584,0.000104549,0.000104549,0.000104549
1663,14536.3,0.28835,0.16101,0.78661,0.99903,1,0.995,0.9943,0.17373,0.10885,0.76592,0.000104258,0.000104258,0.000104258
1664,14545.4,0.27786,0.15622,0.77927,0.99904,1,0.995,0.99427,0.17311,0.10856,0.76585,0.000103967,0.000103967,0.000103967
1665,14555.5,0.27328,0.15374,0.78196,0.99907,1,0.995,0.99428,0.17268,0.10858,0.76587,0.000103676,0.000103676,0.000103676
1666,14563.6,0.28752,0.16097,0.78347,0.99907,1,0.995,0.99423,0.17228,0.10842,0.76583,0.000103385,0.000103385,0.000103385
1667,14572.3,0.25784,0.14842,0.78309,0.99907,1,0.995,0.99436,0.17245,0.10829,0.76589,0.000103094,0.000103094,0.000103094
1668,14581.3,0.26671,0.15385,0.77744,0.99906,1,0.995,0.99436,0.17284,0.10842,0.76593,0.000102803,0.000102803,0.000102803
1669,14589.4,0.28243,0.16092,0.77747,0.99907,1,0.995,0.99436,0.1732,0.10874,0.76599,0.000102512,0.000102512,0.000102512
1670,14598.9,0.28962,0.16007,0.7803,0.99907,1,0.995,0.99425,0.17361,0.10912,0.76601,0.000102221,0.000102221,0.000102221
1671,14607.2,0.27622,0.15586,0.78614,0.99908,1,0.995,0.99419,0.17384,0.1093,0.76602,0.00010193,0.00010193,0.00010193
1672,14616.7,0.28422,0.1593,0.77682,0.99909,1,0.995,0.99429,0.17406,0.10899,0.76605,0.000101639,0.000101639,0.000101639
1673,14624.3,0.27982,0.15863,0.77531,0.9991,1,0.995,0.99425,0.17408,0.10887,0.76606,0.000101348,0.000101348,0.000101348
1674,14632.7,0.25613,0.14915,0.77985,0.99911,1,0.995,0.99419,0.1739,0.10871,0.76598,0.000101057,0.000101057,0.000101057
1675,14639.9,0.29978,0.16603,0.77717,0.99911,1,0.995,0.99417,0.17377,0.10871,0.76598,0.000100766,0.000100766,0.000100766
1676,14648.5,0.25771,0.15197,0.77541,0.99911,1,0.995,0.99418,0.17392,0.10891,0.76598,0.000100474,0.000100474,0.000100474
1677,14656.9,0.26895,0.15711,0.76995,0.99912,1,0.995,0.99418,0.17378,0.10876,0.76599,0.000100183,0.000100183,0.000100183
1678,14664.7,0.27622,0.15463,0.78573,0.99912,1,0.995,0.99418,0.17391,0.1088,0.766,9.98924e-05,9.98924e-05,9.98924e-05
1679,14673.4,0.26615,0.1528,0.77607,0.99911,1,0.995,0.99415,0.17429,0.10877,0.76607,9.96013e-05,9.96013e-05,9.96013e-05
1680,14680.7,0.27685,0.15837,0.77659,0.9991,1,0.995,0.99412,0.17445,0.10894,0.76614,9.93103e-05,9.93103e-05,9.93103e-05
1681,14690.5,0.26844,0.15363,0.77932,0.99909,1,0.995,0.99409,0.17472,0.10905,0.76616,9.90192e-05,9.90192e-05,9.90192e-05
1682,14699.3,0.29413,0.16288,0.7864,0.99909,1,0.995,0.99409,0.17469,0.10919,0.7662,9.87281e-05,9.87281e-05,9.87281e-05
1683,14707.2,0.26054,0.15331,0.78129,0.99909,1,0.995,0.99403,0.17438,0.10903,0.76619,9.84371e-05,9.84371e-05,9.84371e-05
1684,14717,0.24204,0.14361,0.77485,0.99909,1,0.995,0.99405,0.17435,0.10894,0.76618,9.8146e-05,9.8146e-05,9.8146e-05
1685,14726.8,0.25322,0.14956,0.77946,0.99905,1,0.995,0.99408,0.174,0.10921,0.76615,9.7855e-05,9.7855e-05,9.7855e-05
1686,14735.3,0.33182,0.17719,0.77124,0.99909,1,0.995,0.99404,0.17438,0.10951,0.76618,9.75639e-05,9.75639e-05,9.75639e-05
